movieId;title;genres;imdbId;tmdbId;release_year;poster_url;language
172;Johnny Mnemonic (1995);Action|Sci-Fi|Thriller;113481;9886;1995;https://image.tmdb.org/t/p/w300/s9LyQtKhfUcQlZEw8hJLP6XqroO.jpg;en
173;Judge Dredd (1995);Action|Crime|Sci-Fi;113492;9482;1995;https://image.tmdb.org/t/p/w300/r17S4XlQ3Jq5U1KRovFUwU8P4aG.jpg;en
174;Jury Duty (1995);Comedy;113500;19326;1995;https://image.tmdb.org/t/p/w300/fOKuWVHR2M4xPjRwYl0bLHsdRHu.jpg;en
175;Kids (1995);Drama;113540;9344;1995;https://image.tmdb.org/t/p/w300/gMuV7ORN8rRfQPMImby8KRGihO2.jpg;en
176;Living in Oblivion (1995);Comedy;113677;9071;1995;https://image.tmdb.org/t/p/w300/uUjch4q7tMFSx6cGEvkW7kKz4o6.jpg;en
177;Lord of Illusions (1995);Horror;113690;8973;1995;https://image.tmdb.org/t/p/w300/9pwdoUes8V8ntTetsKtv2ThGeIm.jpg;en
178;Love & Human Remains (1993);Comedy|Drama;107447;15730;1993;https://image.tmdb.org/t/p/w300/wuCyRk9eult77MXmRnE9gkSjUnt.jpg;en
179;Mad Love (1995);Drama|Romance;113729;47608;1995;https://image.tmdb.org/t/p/w300/yLq2bns665GyK5UcMXKUJmItm7F.jpg;en
180;Mallrats (1995);Comedy|Romance;113749;2293;1995;https://image.tmdb.org/t/p/w300/4saVIltqkhq9is5NmD7N87Q40M.jpg;en
181;Mighty Morphin Power Rangers: The Movie (1995);Action|Children;113820;9070;1995;https://image.tmdb.org/t/p/w300/A3ijhraMN0tvpDnPoyVP7NulkSr.jpg;en
182;Moonlight and Valentino (1995);Drama|Romance;113851;68274;1995;https://image.tmdb.org/t/p/w300/wLwkTj5DRVNUnKSsNHdoka4QPLF.jpg;en
183;Mute Witness (1994);Comedy|Horror|Thriller;110604;48787;1995;https://image.tmdb.org/t/p/w300/1AJujK1IjuyxvIG8pjmef9qJsnQ.jpg;en
184;Nadja (1994);Drama;110620;34574;1994;https://image.tmdb.org/t/p/w300/bRz2J0jlMgczJptX0Atzo9l70Bd.jpg;en
185;Net, The (1995);Action|Crime|Thriller;113957;1642;1995;https://image.tmdb.org/t/p/w300/gKDNaAFzT21cSVeKQop7d1uhoSp.jpg;en
186;Nine Months (1995);Comedy|Romance;113986;11472;1995;https://image.tmdb.org/t/p/w300/l6HWwhtqmowlNqWYln011WTTm35.jpg;en
187;Party Girl (1995);Comedy;114095;36196;1995;https://image.tmdb.org/t/p/w300/cfGEUftQVjvJHTTc3OKbzfsBamT.jpg;en
188;Prophecy, The (1995);Fantasy|Horror|Mystery;114194;11980;1995;https://image.tmdb.org/t/p/w300/4ZWFhQipzBHJze2llzCzhrSIZsn.jpg;en
189;Reckless (1995);Comedy|Fantasy;114241;58372;1995;https://image.tmdb.org/t/p/w300/mIEtFo5z8G6b0r2mxHjfIWT7vy7.jpg;en
190;Safe (1995);Thriller;114323;32646;1995;https://image.tmdb.org/t/p/w300/ihX2udk636JMAAaWDIMj6n5ejhb.jpg;en
191;Scarlet Letter, The (1995);Drama|Romance;114345;10533;1995;https://image.tmdb.org/t/p/w300/g46rChf49Qgq28RJ22iWwvsK7nO.jpg;en
192;Show, The (1995);Documentary;114435;56088;1995;https://image.tmdb.org/t/p/w300/qUlVaRYuiMvr1R3ZBW6hpS9QB4h.jpg;en
193;Showgirls (1995);Drama;114436;10802;1995;https://image.tmdb.org/t/p/w300/7O2SxrsXYaGFZ5cZgJF0Ab5SV5J.jpg;en
194;Smoke (1995);Comedy|Drama;114478;10149;1995;https://image.tmdb.org/t/p/w300/dku3aLprH3j1ilSsubW9Pbgfe0y.jpg;en
195;Something to Talk About (1995);Comedy|Drama|Romance;114496;18402;1995;https://image.tmdb.org/t/p/w300/p9qioRaQblGXemFRQSwo8TpikVJ.jpg;en
196;Species (1995);Horror|Sci-Fi;114508;9348;1995;https://image.tmdb.org/t/p/w300/94P6kzKH8aPmQmPr9yZjgy7BtQQ.jpg;en
197;Stars Fell on Henrietta, The (1995);Drama;114534;139408;1995;https://image.tmdb.org/t/p/w300/5mkH38tcztyLy6CeAWHD1FC8ozC.jpg;en
198;Strange Days (1995);Action|Crime|Drama|Mystery|Sci-Fi|Thriller;114558;281;1995;https://image.tmdb.org/t/p/w300/rXvy5hG9OeVmgnv9w4IhQxhqEKD.jpg;en
199;Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964);Drama|Musical|Romance;58450;5967;1964;https://image.tmdb.org/t/p/w300/ju5W8qvWfjXXGaR7wd9wSyuYXhS.jpg;fr
200;Tie That Binds, The (1995);Thriller;114666;79593;1995;https://image.tmdb.org/t/p/w300/itztkKtF12lHGvQ7PDUYid1vovu.jpg;en
201;Three Wishes (1995);Drama|Fantasy;114663;47939;1995;https://image.tmdb.org/t/p/w300/ub79b63JJV4oeHwomSy5OS5fVsr.jpg;en
202;Total Eclipse (1995);Drama|Romance;114702;36834;1995;https://image.tmdb.org/t/p/w300/9ihmgsX9aDXZmwjvgrzJgH8FxNa.jpg;en
203;To Wong Foo, Thanks for Everything! Julie Newmar (1995);Comedy;114682;9090;1995;https://image.tmdb.org/t/p/w300/xIDEoG9FQGmMCh5XsbkvSuD8WrW.jpg;en
204;Under Siege 2: Dark Territory (1995);Action;114781;3512;1995;https://image.tmdb.org/t/p/w300/6Z1p71nkm45cYuIZWOx5JSCYc0o.jpg;en
205;Unstrung Heroes (1995);Comedy|Drama;114798;52856;1995;https://image.tmdb.org/t/p/w300/puMRjRJYE5TX1ffwuqoLXW9iLqq.jpg;en
206;Unzipped (1995);Documentary;114805;77350;1995;https://image.tmdb.org/t/p/w300/dnIzv4rXr9FXkqW880E3rStYQA7.jpg;en
207;Walk in the Clouds, A (1995);Drama|Romance;114887;9560;1995;https://image.tmdb.org/t/p/w300/iZ4FNVYVUx6NS7HXMiNJTGgSo7H.jpg;en
208;Waterworld (1995);Action|Adventure|Sci-Fi;114898;9804;1995;https://image.tmdb.org/t/p/w300/yordVJcPLh3VNRL7bXzFIBEhXRr.jpg;en
209;White Man's Burden (1995);Drama;114928;31611;1995;https://image.tmdb.org/t/p/w300/9WEY5rHMfRBVBkyf5GWFOFdffDa.jpg;en
210;Wild Bill (1995);Western;114938;65796;1995;https://image.tmdb.org/t/p/w300/oqscFdWjFw4fqN6FlOtTA618GBa.jpg;en
211;Browning Version, The (1994);Drama;109340;49805;1994;https://image.tmdb.org/t/p/w300/xjWc2uWrcGLwC87JN2CbxseGKQ.jpg;en
212;Bushwhacked (1995);Adventure|Comedy|Crime|Mystery;112602;26258;1995;https://image.tmdb.org/t/p/w300/A4UQ0y2kj4ZXrBP0MXYazd69xp2.jpg;en
213;Burnt by the Sun (Utomlyonnye solntsem) (1994);Drama;111579;50797;1994;https://image.tmdb.org/t/p/w300/e7bE9BiLyKaZtNF3Q2ro8gVCEQA.jpg;ru
214;Before the Rain (Pred dozhdot) (1994);Drama|War;110882;19155;1994;https://image.tmdb.org/t/p/w300/aIll5MvOZmUCmiwuGWMlaHRj2gj.jpg;en
215;Before Sunrise (1995);Drama|Romance;112471;76;1995;https://image.tmdb.org/t/p/w300/jsQy4ZbPHA8hE2O6QU05PpofI61.jpg;en
216;Billy Madison (1995);Comedy;112508;11017;1995;https://image.tmdb.org/t/p/w300/5mP8F0NYSVrwrlWRCSD4uywMNnX.jpg;en
217;Babysitter, The (1995);Drama|Thriller;112438;37141;1995;https://image.tmdb.org/t/p/w300/wOv6HKiKTcDiyZRXPOsjm2JhVZV.jpg;en
218;Boys on the Side (1995);Comedy|Drama;112571;9382;1995;https://image.tmdb.org/t/p/w300/dcgbt8FkRLvQjaheVlylPSQeTKC.jpg;en
219;Cure, The (1995);Drama;112757;6715;1995;https://image.tmdb.org/t/p/w300/keUrRrUsmALR7kOTSdrOIDcO67z.jpg;en
220;Castle Freak (1995);Horror;112643;18256;1995;https://image.tmdb.org/t/p/w300/eeO3BIHJoI3sabtkqfYOStdbOwm.jpg;en
222;Circle of Friends (1995);Drama|Romance;112679;22625;1995;https://image.tmdb.org/t/p/w300/6T3hCdOWU49Y0hmuzceARU5yS5x.jpg;en
223;Clerks (1994);Comedy;109445;2292;1994;https://image.tmdb.org/t/p/w300/2lsf4xFATrYQTr0KhB2FqmuB1Em.jpg;en
224;Don Juan DeMarco (1995);Comedy|Drama|Romance;112883;1909;1994;https://image.tmdb.org/t/p/w300/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg;en
225;Disclosure (1994);Drama|Thriller;109635;8984;1994;https://image.tmdb.org/t/p/w300/qbwcjmHnXkeE8l7wNBsdnlrp3J4.jpg;en
226;Dream Man (1995);Thriller;112899;61813;1995;https://image.tmdb.org/t/p/w300/7JbvfOA2hnWkSIJslAayK0AemDU.jpg;en
227;Drop Zone (1994);Action|Thriller;109676;4954;1994;https://image.tmdb.org/t/p/w300/bbveyfmq6pGrzKL0l4waeA2WHHp.jpg;en
228;Destiny Turns on the Radio (1995);Comedy;112854;62488;1995;https://image.tmdb.org/t/p/w300/jN26Tc7aMt6oY9WbcMULi7oNGH1.jpg;it
229;Death and the Maiden (1994);Drama|Thriller;109579;10531;1994;https://image.tmdb.org/t/p/w300/3p1K153ZbRV7FNyi4DNnzHfxJZa.jpg;en
230;Dolores Claiborne (1995);Drama|Thriller;109642;11929;1995;https://image.tmdb.org/t/p/w300/ewmVWV0TP8LTlYZ4OzCcguwC9d1.jpg;en
231;Dumb & Dumber (Dumb and Dumber) (1994);Adventure|Comedy;109686;8467;1994;https://image.tmdb.org/t/p/w300/3PEAkZHa8ehfUkuKbzmQNRTTAAs.jpg;en
232;Eat Drink Man Woman (Yin shi nan nu) (1994);Comedy|Drama|Romance;111797;10451;1994;https://image.tmdb.org/t/p/w300/jGjSu9zlR2I8t6OE54uxSJ7M25p.jpg;zh
233;Exotica (1994);Drama;109759;20156;1995;https://image.tmdb.org/t/p/w300/ays6xwNBACFV2tO7TYNqvcFOZLO.jpg;en
234;Exit to Eden (1994);Comedy;109758;18395;1994;https://image.tmdb.org/t/p/w300/9oIEKFVPhgVEzbcbRPDXCdkUgRN.jpg;en
235;Ed Wood (1994);Comedy|Drama;109707;522;1994;https://image.tmdb.org/t/p/w300/9qBe2sUDyY2dFH1iHq0SZb1G4QG.jpg;en
236;French Kiss (1995);Action|Comedy|Romance;113117;397;1995;https://image.tmdb.org/t/p/w300/bZqvonwVru1XtnniQZgZRa3Znyk.jpg;en
237;Forget Paris (1995);Comedy|Romance;113097;10525;1995;https://image.tmdb.org/t/p/w300/l8lq77bNqJY94JCMPI731jwtDsE.jpg;en
238;Far From Home: The Adventures of Yellow Dog (1995);Adventure|Children;113028;27985;1995;https://image.tmdb.org/t/p/w300/oDufYQrDhdAsJlwQUnjY9wHRWgL.jpg;en
239;Goofy Movie, A (1995);Animation|Children|Comedy|Romance;113198;15789;1995;https://image.tmdb.org/t/p/w300/bycmMhO3iIoEDzP768sUjq2RV4T.jpg;en
240;Hideaway (1995);Thriller;113303;27303;1995;https://image.tmdb.org/t/p/w300/oVaurD05v55CklwT62uZwENXDw1.jpg;en
241;Fluke (1995);Children|Drama;113089;21183;1995;https://image.tmdb.org/t/p/w300/k7BHqoTWJPpoSpfCzzUjAduuIbX.jpg;en
242;Farinelli: il castrato (1994);Drama|Musical;109771;10954;1994;https://image.tmdb.org/t/p/w300/mF1PyZIJ2l3B3d2S41LrqjPL5Sc.jpg;fr
243;Gordy (1995);Children|Comedy|Fantasy;113199;47867;1995;https://image.tmdb.org/t/p/w300/xKGu7MQz9lxK3JGDFqQxxzMyfGH.jpg;en
244;Gumby: The Movie (1995);Animation|Children;113234;43475;1995;https://image.tmdb.org/t/p/w300/mv8yiGImY2fxyvN2k8Grpg9NCL8.jpg;en
245;Glass Shield, The (1994);Crime|Drama;109906;72031;1994;https://image.tmdb.org/t/p/w300/qD2B53sG1yhPyRANr2fnQerePas.jpg;en
246;Hoop Dreams (1994);Documentary;110057;14275;1994;https://image.tmdb.org/t/p/w300/g5yIxuzZ3LFRxDa8SBQybJJhXng.jpg;en
247;Heavenly Creatures (1994);Crime|Drama;110005;1024;1994;https://image.tmdb.org/t/p/w300/5ek49TUeqStPmKwNdxrCSUAdXNe.jpg;en
248;Houseguest (1994);Comedy;110066;17207;1995;https://image.tmdb.org/t/p/w300/hJ1t3dz51ZirOZVzse9LpmW5Mnw.jpg;en
249;Immortal Beloved (1994);Drama|Romance;110116;13701;1994;https://image.tmdb.org/t/p/w300/meRFVzGpBJiObWfdtOoNr0UPsP4.jpg;en
250;Heavyweights (Heavy Weights) (1995);Children|Comedy;110006;14819;1995;https://image.tmdb.org/t/p/w300/j6bhaWGuhL5nyRK0FdpnRIBDlp3.jpg;en
251;Hunted, The (1995);Action;113360;32631;1995;https://image.tmdb.org/t/p/w300/luCVuKiRBcQjr9MuY9mRCTehjpY.jpg;en
252;I.Q. (1994);Comedy|Romance;110099;11777;1994;https://image.tmdb.org/t/p/w300/kAYymfWcktoHSjQJEtfEIeByZR9.jpg;en
253;Interview with the Vampire: The Vampire Chronicles (1994);Drama|Horror;110148;628;1994;https://image.tmdb.org/t/p/w300/hldXwwViSfHJS0kIJr07KBGmHJI.jpg;en
254;Jefferson in Paris (1995);Drama;113463;87729;1995;https://image.tmdb.org/t/p/w300/qKr3Mgo1HB3HkGTAVoVEpOSWlp2.jpg;en
255;Jerky Boys, The (1995);Comedy;110189;18713;1995;https://image.tmdb.org/t/p/w300/lXu3oa1mQzI2sDsFcKuyJYLziLK.jpg;en
256;Junior (1994);Comedy|Sci-Fi;110216;6280;1994;https://image.tmdb.org/t/p/w300/bwt2hkLGKo5KAVMCw4u1umUPhax.jpg;en
257;Just Cause (1995);Mystery|Thriller;113501;9061;1995;https://image.tmdb.org/t/p/w300/tPQ8kT5HVxfyKXVeoiC6NkF5gsu.jpg;en
258;Kid in King Arthur's Court, A (1995);Adventure|Children|Comedy|Fantasy|Romance;113538;37108;1995;https://image.tmdb.org/t/p/w300/iklPPdF1TQFPmRyVu0SH0yF1gdt.jpg;en
259;Kiss of Death (1995);Crime|Drama|Thriller;113552;6071;1995;https://image.tmdb.org/t/p/w300/uQjFpAEF6GUIKW46sbndWtsEQSl.jpg;en
260;Star Wars: Episode IV - A New Hope (1977);Action|Adventure|Sci-Fi;76759;11;1977;https://image.tmdb.org/t/p/w300/btTdmkgIvOi0FFip1sPuZI2oQG6.jpg;en
261;Little Women (1994);Drama;110367;9587;1994;https://image.tmdb.org/t/p/w300/tD9YDE8pjtSvvKUpkmooE6YDSm8.jpg;en
262;Little Princess, A (1995);Children|Drama;113670;19101;1995;https://image.tmdb.org/t/p/w300/a7LslH4Ofdvi1oam9Bbhb2UyMR2.jpg;en
263;Ladybird Ladybird (1994);Drama;110296;49980;1994;https://image.tmdb.org/t/p/w300/q7qrX7F3bvZxYFYLnoq5TluVmBQ.jpg;en
264;Enfer, L' (1994);Drama;109731;17961;1994;https://image.tmdb.org/t/p/w300/9ACPvC1XFRta8SXA816C0my32TG.jpg;fr
265;Like Water for Chocolate (Como agua para chocolate) (1992);Drama|Fantasy|Romance;103994;18183;1992;https://image.tmdb.org/t/p/w300/vrZFIMZ7Eb5gCalr0NZDt0bZIL9.jpg;es
266;Legends of the Fall (1994);Drama|Romance|War|Western;110322;4476;1994;https://image.tmdb.org/t/p/w300/uh0sJcx3SLtclJSuKAXl6Tt6AV0.jpg;en
267;Major Payne (1995);Comedy;110443;11008;1995;https://image.tmdb.org/t/p/w300/tCgBOpglqgg478AIy9wYfZ7choY.jpg;en
268;Little Odessa (1994);Crime|Drama;110365;47504;1994;https://image.tmdb.org/t/p/w300/80zDn3oanRMWDSDX1cPKZVIi8OO.jpg;en
269;My Crazy Life (Mi vida loca) (1993);Drama;107566;32325;1994;https://image.tmdb.org/t/p/w300/eS2A7FoPIKNO5sbttdorgMthGcf.jpg;en
270;Love Affair (1994);Drama|Romance;110391;43742;1994;https://image.tmdb.org/t/p/w300/mQMCPf0GUaOjKYFTdmL8w8udnJX.jpg;en
271;Losing Isaiah (1995);Drama;113691;28313;1995;https://image.tmdb.org/t/p/w300/h0IjNfD1D7WVR70JpvMMWhNVx4N.jpg;en
272;Madness of King George, The (1994);Comedy|Drama;110428;11318;1994;https://image.tmdb.org/t/p/w300/Apgj4j73aUyMkNaPoSuQ7DJbt1M.jpg;en
273;Mary Shelley's Frankenstein (Frankenstein) (1994);Drama|Horror|Sci-Fi;109836;3036;1994;https://image.tmdb.org/t/p/w300/uG0YLHdiBuWBv99MLwthucsvKLZ.jpg;en
274;Man of the House (1995);Comedy;113755;40490;1995;https://image.tmdb.org/t/p/w300/6bnOhhrrrq6RZhMgz4aGyqbJ9Wf.jpg;en
275;Mixed Nuts (1994);Comedy;110538;24070;1994;https://image.tmdb.org/t/p/w300/q4kYWVXsPhD23XhGCBaWHoEITHC.jpg;en
276;Milk Money (1994);Comedy|Romance;110516;8986;1994;https://image.tmdb.org/t/p/w300/94AgmLpD2NtCSwJ13rof6Bn5mfN.jpg;en
277;Miracle on 34th Street (1994);Drama;110527;10510;1994;https://image.tmdb.org/t/p/w300/iuI31j8DM4TOxJTZeumG0S4npPU.jpg;en
278;Miami Rhapsody (1995);Comedy;113808;17402;1995;https://image.tmdb.org/t/p/w300/jn2kmqCgRcloNYr121BB4BmgSRu.jpg;en
279;My Family (1995);Drama;113896;38722;1995;https://image.tmdb.org/t/p/w300/wDV4MCBmmTdgNQTv2tYbQg5diaB.jpg;en
280;Murder in the First (1995);Drama|Thriller;113870;8438;1995;https://image.tmdb.org/t/p/w300/jPbBDALAjTQFzCl21ZKmhjSjEmD.jpg;en
281;Nobody's Fool (1994);Comedy|Drama|Romance;110684;11593;1994;https://image.tmdb.org/t/p/w300/3mbJyBFsryL6wcSuEwHXvpzdOYa.jpg;en
282;Nell (1994);Drama;110638;1945;1994;https://image.tmdb.org/t/p/w300/4XLF6QkUqMDL5SLDEw1nrpSMk8N.jpg;en
283;New Jersey Drive (1995);Crime|Drama;113967;39310;1995;https://image.tmdb.org/t/p/w300/pkQKP4ZFzSjvSDXYeVtfju5A2pR.jpg;en
284;New York Cop (Nyû Yôku no koppu) (1993);Action|Crime;117169;109560;1993;https://image.tmdb.org/t/p/w300/5kXO783UrTaKZE3wn0KZv3RubZc.jpg;en
285;Beyond Bedlam (1993);Drama|Horror;106402;56428;1994;https://image.tmdb.org/t/p/w300/h7hwxnIC997ceboreSmEZo82bAw.jpg;en
286;Nemesis 2: Nebula (1995);Action|Sci-Fi|Thriller;113948;63105;1995;https://image.tmdb.org/t/p/w300/mY7SX6aBDumSweQMTCdfrIbMLAa.jpg;en
287;Nina Takes a Lover (1994);Comedy|Romance;110671;131957;1995;https://image.tmdb.org/t/p/w300/24f1paDywuI9FVEmT313Ze8oVHX.jpg;en
288;Natural Born Killers (1994);Action|Crime|Thriller;110632;241;1994;https://image.tmdb.org/t/p/w300/w5sruoTQ87PFAGRJQyyaCOM1C4A.jpg;en
289;Only You (1994);Comedy|Romance;110737;9058;1994;https://image.tmdb.org/t/p/w300/eaHH1hnbZ9wIUHjYKlqJUwpTBan.jpg;en
290;Once Were Warriors (1994);Crime|Drama;110729;527;1994;https://image.tmdb.org/t/p/w300/8QF48QS5lvtrhOclt22RFz3bSQm.jpg;en
291;Poison Ivy II (1996);Drama|Thriller;114151;18220;1996;https://image.tmdb.org/t/p/w300/4PHKqg4kv39m6RGP2QTwTo2dbiY.jpg;en
292;Outbreak (1995);Action|Drama|Sci-Fi|Thriller;114069;6950;1995;https://image.tmdb.org/t/p/w300/4KymNvlWR0XF0sqX2BWRd9Z3yXR.jpg;en
293;Léon: The Professional (a.k.a. The Professional) (Léon) (1994);Action|Crime|Drama|Thriller;110413;101;1994;https://image.tmdb.org/t/p/w300/gE8S02QUOhVnAmYu4tcrBlMTujz.jpg;fr
294;Perez Family, The (1995);Comedy|Romance;114113;63020;1995;https://image.tmdb.org/t/p/w300/paSbLkZL35t2fmdxoQNHv6ckVjw.jpg;en
295;Pyromaniac's Love Story, A (1995);Comedy|Romance;114210;2307;1995;https://image.tmdb.org/t/p/w300/leJcOavVPUrYodUJteBOl7pRFuU.jpg;en
296;Pulp Fiction (1994);Comedy|Crime|Drama|Thriller;110912;680;1994;https://image.tmdb.org/t/p/w300/dM2w364MScsjFf8pfMbaWUcWrR.jpg;en
297;Panther (1995);Drama;114084;41478;1995;https://image.tmdb.org/t/p/w300/lHxczIhjEXFuxUyLf5ktdwoIdZq.jpg;en
298;Pushing Hands (Tui shou) (1992);Drama;105652;25296;1991;https://image.tmdb.org/t/p/w300/vUHVplZlDzSGJuDrxFlBVo1zmem.jpg;zh
299;Priest (1994);Drama;110889;40156;1994;https://image.tmdb.org/t/p/w300/s1ZRvirS1DjRjvdIpKvV3CYL7IB.jpg;en
300;Quiz Show (1994);Drama;110932;11450;1994;https://image.tmdb.org/t/p/w300/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg;en
301;Picture Bride (Bijo photo) (1994);Drama|Romance;114129;30304;1995;https://image.tmdb.org/t/p/w300/eREsgaAN2Br1Tlg9eDSBjHrb1AC.jpg;en
302;Queen Margot (Reine Margot, La) (1994);Drama|Romance;110963;10452;1994;https://image.tmdb.org/t/p/w300/jBE7n0rJjL9f7BhBMojKVFDhsNI.jpg;fr
303;Quick and the Dead, The (1995);Action|Thriller|Western;114214;12106;1995;https://image.tmdb.org/t/p/w300/50ZzhAMO6nunlCp7FrGj7VoLxJV.jpg;en
304;Roommates (1995);Comedy|Drama;114296;161495;1995;https://image.tmdb.org/t/p/w300/6ul4lqY6uvv6rwvoLscYJSQhAxj.jpg;en
305;Ready to Wear (Pret-A-Porter) (1994);Comedy;110907;3586;1994;https://image.tmdb.org/t/p/w300/duZ9hdocJ8mnUl4ShXISZMgGUq3.jpg;en
306;Three Colors: Red (Trois couleurs: Rouge) (1994);Drama;111495;110;1994;https://image.tmdb.org/t/p/w300/77CFEssoKesi4zvtADEpIrSKhA3.jpg;fr
307;Three Colors: Blue (Trois couleurs: Bleu) (1993);Drama;108394;108;1993;https://image.tmdb.org/t/p/w300/ztIqf7yGmb4JRFiv2i62K6PhTQR.jpg;fr
308;Three Colors: White (Trzy kolory: Bialy) (1994);Comedy|Drama;111507;109;1994;https://image.tmdb.org/t/p/w300/xOLY69rXKwuH9JUnOE4G2HHKiW5.jpg;fr
309;Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994);Drama;110769;159185;1994;https://image.tmdb.org/t/p/w300/gM516lPBoHPYjgrLrmZKoNfNm6X.jpg;zh
310;Rent-a-Kid (1995);Comedy;114268;36357;1995;https://image.tmdb.org/t/p/w300/bIxNdNo4jNBLpcUoWvQ7LEnuA0w.jpg;en
311;Relative Fear (1994);Horror|Thriller;110965;92769;1995;https://image.tmdb.org/t/p/w300/l9mzb7eJ1SOLEwcmLHBa27YtiXR.jpg;en
312;Stuart Saves His Family (1995);Comedy;114571;28033;1995;https://image.tmdb.org/t/p/w300/9EwB291UkaAHhS3m7PQ6QLizu3w.jpg;en
313;Swan Princess, The (1994);Animation|Children;111333;22586;1994;https://image.tmdb.org/t/p/w300/lHx67Tg3vrMi0EveONGoREyTGRk.jpg;en
314;Secret of Roan Inish, The (1994);Children|Drama|Fantasy|Mystery;111112;14334;1995;https://image.tmdb.org/t/p/w300/knrhzhfMKgTqrDrCy3nBWL5sypa.jpg;en
315;Specialist, The (1994);Action|Drama|Thriller;111255;2636;1994;https://image.tmdb.org/t/p/w300/flK0OtdFRvfbs5BixEqU327H8ZB.jpg;en
316;Stargate (1994);Action|Adventure|Sci-Fi;111282;2164;1994;https://image.tmdb.org/t/p/w300/39WsfbB5BshvdbPAYRFXdsjC481.jpg;en
317;Santa Clause, The (1994);Comedy|Drama|Fantasy;111070;11395;1994;https://image.tmdb.org/t/p/w300/hrZjAYAF1o37k4Qb442c4yxwVLw.jpg;en
318;Shawshank Redemption, The (1994);Crime|Drama;111161;278;1994;https://image.tmdb.org/t/p/w300/9O7gLzmreU0nGkIB6K3BsJbzvNv.jpg;en
319;Shallow Grave (1994);Comedy|Drama|Thriller;111149;9905;1994;https://image.tmdb.org/t/p/w300/qak9QuEiH5ENwqxyVEO0onegCx6.jpg;en
320;Suture (1993);Film-Noir|Thriller;108260;87078;1993;https://image.tmdb.org/t/p/w300/89jGoGPFqOl6JR144iEOxeciggM.jpg;en
321;Strawberry and Chocolate (Fresa y chocolate) (1993);Drama;106966;12527;1993;https://image.tmdb.org/t/p/w300/7NdKNNrONwbmCOJgTO4wYjWzQyW.jpg;es
322;Swimming with Sharks (1995);Comedy|Drama;114594;20306;1994;https://image.tmdb.org/t/p/w300/jqsOhWIGccIJCe8zvHKQuWy5IJL.jpg;en
324;Sum of Us, The (1994);Comedy|Drama;111309;36614;1994;https://image.tmdb.org/t/p/w300/rAQAUf6HHUyoT2Ii6jUmzMu5Ppf.jpg;en
325;National Lampoon's Senior Trip (1995);Comedy;113936;27993;1995;https://image.tmdb.org/t/p/w300/qfMbFIGNIQ76FEu7Wg48aEbxFh1.jpg;en
326;To Live (Huozhe) (1994);Drama;110081;31439;1994;https://image.tmdb.org/t/p/w300/kKZYobKNLPGoOt7p2pfTRggelgP.jpg;zh
327;Tank Girl (1995);Action|Comedy|Sci-Fi;114614;9067;1995;https://image.tmdb.org/t/p/w300/n3QWQhb5oVJxTLNKMLmA9xC5XwB.jpg;en
328;Tales from the Crypt Presents: Demon Knight (1995);Horror|Thriller;114608;9059;1995;https://image.tmdb.org/t/p/w300/8uD5yk0ECebJ59lhvhTBKhUojc.jpg;en
329;Star Trek: Generations (1994);Adventure|Drama|Sci-Fi;111280;193;1994;https://image.tmdb.org/t/p/w300/wjrXjlNpDq9U8vYmAwf420yDFtn.jpg;en
330;Tales from the Hood (1995);Action|Crime|Horror;114609;25066;1995;https://image.tmdb.org/t/p/w300/3OrapxFNr12AhRxupQ8Z2jP1D13.jpg;en
331;Tom & Viv (1994);Drama;111454;46797;1994;https://image.tmdb.org/t/p/w300/vLh2r5QyIooLhmYNYEaSZ4Jxsav.jpg;en
332;Village of the Damned (1995);Horror|Sci-Fi;114852;12122;1995;https://image.tmdb.org/t/p/w300/1Iezq745huWW3xB5xQMPDdyyWx7.jpg;en
333;Tommy Boy (1995);Comedy;114694;11381;1995;https://image.tmdb.org/t/p/w300/lbsuDUaTH9POXWb4Inyck8gZFck.jpg;en
334;Vanya on 42nd Street (1994);Drama;111590;32636;1994;https://image.tmdb.org/t/p/w300/jaC39YeRPdCNjbehyoLCco48Zzk.jpg;en
335;Underneath (1995);Mystery|Thriller;114788;36141;1995;https://image.tmdb.org/t/p/w300/xoMf6741KkVgHMqVWCvflqTHf09.jpg;en
336;Walking Dead, The (1995);Drama|War;114888;95963;1995;https://image.tmdb.org/t/p/w300/lP0YJPbtshhFHGVSgiQojuiC1im.jpg;en
337;What's Eating Gilbert Grape (1993);Drama;108550;1587;1993;https://image.tmdb.org/t/p/w300/jQLoOPwNxyILwDbdhn9DsfQz0Sg.jpg;en
338;Virtuosity (1995);Action|Sci-Fi|Thriller;114857;9271;1995;https://image.tmdb.org/t/p/w300/7vdg9lA1un8TrNLlLKsaQtVqs4a.jpg;en
339;While You Were Sleeping (1995);Comedy|Romance;114924;2064;1995;https://image.tmdb.org/t/p/w300/9StV7DX4ZtRZGJs9VcVEPvxIKL6.jpg;en
340;War, The (1994);Adventure|Drama|War;111667;19855;1994;https://image.tmdb.org/t/p/w300/neSgQuAS2zWZeqfHHNv41IEuR6v.jpg;en
341;Double Happiness (1994);Drama;109655;60855;1994;https://image.tmdb.org/t/p/w300/i67S4uIrx8nV1ZYk4zugsw3xbZX.jpg;en
